item_id,order_id,drug_id,quantity,unit_price,line_total
10708,4162,46,4,54.61,218.44
10709,4162,6,2,21.83,43.66
10710,4162,26,3,18.04,54.12
10711,4162,29,1,35.03,35.03
10712,4163,19,2,19.63,39.26
10713,4164,55,3,32.1,96.30000000000001
10714,4164,44,3,71.08,213.24
10715,4164,9,4,53.19,212.76
10716,4164,29,1,37.5,37.5
10717,4165,53,4,40.83,163.32
10718,4165,34,3,35.12,105.35999999999999
10719,4165,25,4,26.69,106.76
10720,4165,29,3,35.64,106.92
10721,4166,50,4,15.61,62.44
10722,4166,16,4,399.21,1596.84
10723,4167,27,2,23.63,47.26
10724,4167,41,3,52.09,156.27
10725,4167,16,1,411.17,411.17
10726,4167,19,1,19.41,19.41
10727,4168,50,1,14.65,14.65
10728,4168,35,1,15.53,15.53
10729,4168,41,1,47.92,47.92
10730,4169,54,3,24.07,72.21000000000001
10731,4170,29,1,34.49,34.49
10732,4170,45,1,66.64,66.64
10733,4170,23,2,102.9,205.8
10734,4170,13,1,48.26,48.26
10735,4171,33,1,48.95,48.95
10736,4171,40,2,17.94,35.88
10737,4171,3,2,28.21,56.42
10738,4171,29,1,35.35,35.35
10739,4172,35,4,15.43,61.72
10740,4172,44,1,71.26,71.26
10741,4172,26,3,19.29,57.87
10742,4173,17,3,151.32,453.96
10743,4173,48,2,100.22,200.44
10744,4173,8,1,123.36,123.36
10745,4174,14,3,33.3,99.89999999999999
10746,4174,5,3,38.13,114.39000000000001
10747,4174,22,3,236.0,708.0
10748,4174,21,1,89.09,89.09
10749,4175,30,3,100.23,300.69
10750,4175,14,2,35.69,71.38
10751,4176,43,3,90.18,270.54
10752,4176,47,1,45.35,45.35
10753,4176,36,3,29.17,87.51
10754,4176,41,4,46.82,187.28
10755,4177,27,2,22.69,45.38
10756,4177,44,3,70.17,210.51
10757,4178,37,2,60.02,120.04
10758,4178,3,2,30.25,60.5
10759,4178,12,2,63.52,127.04
10760,4178,5,3,38.24,114.72
10761,4179,22,2,229.93,459.86
10762,4179,12,1,68.14,68.14
10763,4179,2,1,89.98,89.98
10764,4180,20,3,14.65,43.95
10765,4181,10,2,17.29,34.58
10766,4181,25,1,29.49,29.49
10767,4181,17,2,156.01,312.02
10768,4182,28,2,63.35,126.7
10769,4182,44,2,78.34,156.68
10770,4183,30,3,90.93,272.79
10771,4183,27,1,23.42,23.42
10772,4184,10,3,18.73,56.19
10773,4184,42,4,70.04,280.16
10774,4184,27,1,21.81,21.81
10775,4184,16,2,399.88,799.76
10776,4185,53,3,42.41,127.22999999999999
10777,4185,44,4,73.88,295.52
10778,4186,41,3,51.61,154.82999999999998
10779,4187,31,1,172.58,172.58
10780,4187,2,2,87.3,174.6
10781,4188,16,3,410.19,1230.57
10782,4188,17,2,155.09,310.18
10783,4189,28,4,67.94,271.76
10784,4189,20,3,13.84,41.519999999999996
10785,4189,11,4,44.14,176.56
10786,4189,23,2,97.51,195.02
10787,4190,12,3,64.03,192.09
10788,4190,48,2,100.82,201.64
10789,4191,49,1,24.13,24.13
10790,4191,18,4,76.44,305.76
10791,4192,19,2,19.72,39.44
10792,4193,21,4,82.73,330.92
10793,4193,46,1,60.44,60.44
10794,4194,31,2,178.62,357.24
10795,4194,34,2,31.63,63.26
10796,4195,6,1,23.67,23.67
10797,4196,9,2,59.84,119.68
10798,4196,37,2,53.97,107.94
10799,4196,53,3,45.07,135.21
10800,4196,48,4,94.04,376.16
10801,4197,48,4,98.41,393.64
10802,4197,18,1,74.43,74.43
10803,4198,49,4,24.05,96.2
10804,4199,2,4,84.18,336.72
10805,4199,48,1,101.54,101.54
10806,4199,9,3,53.68,161.04
10807,4199,15,4,56.8,227.2
10808,4200,48,2,101.43,202.86
10809,4200,15,2,52.38,104.76
10810,4200,54,4,23.42,93.68
10811,4200,36,2,27.54,55.08
10812,4201,55,2,31.8,63.6
10813,4201,50,2,14.32,28.64
10814,4202,24,1,20.21,20.21
10815,4203,41,3,51.49,154.47
10816,4203,6,3,24.17,72.51
10817,4204,22,3,238.99,716.97
10818,4204,46,3,57.57,172.71
10819,4205,14,1,36.22,36.22
10820,4205,10,3,17.53,52.59
10821,4205,47,4,45.49,181.96
10822,4205,16,2,377.59,755.18
10823,4206,51,3,39.02,117.06
10824,4207,30,1,102.31,102.31
10825,4207,51,1,38.95,38.95
10826,4207,48,3,95.58,286.74
10827,4208,42,2,64.86,129.72
10828,4208,32,4,18.55,74.2
10829,4208,45,3,70.37,211.11
10830,4209,3,2,29.82,59.64
10831,4209,48,1,92.92,92.92
10832,4209,8,2,122.46,244.92
10833,4209,37,1,60.37,60.37
10834,4210,39,2,34.9,69.8
10835,4210,42,1,69.84,69.84
10836,4210,1,2,12.52,25.04
10837,4211,26,3,17.78,53.34
10838,4212,29,4,37.7,150.8
10839,4212,4,2,44.58,89.16
10840,4212,5,1,40.19,40.19
10841,4213,30,4,93.96,375.84
10842,4213,6,1,22.27,22.27
10843,4213,54,4,21.99,87.96
10844,4214,34,2,34.59,69.18
10845,4214,39,1,33.94,33.94
10846,4215,52,4,22.55,90.2
10847,4216,32,1,17.17,17.17
10848,4217,38,1,71.71,71.71
10849,4218,13,3,46.04,138.12
10850,4218,19,4,18.6,74.4
10851,4218,28,1,64.18,64.18
10852,4218,11,2,43.04,86.08
10853,4218,4,3,45.74,137.22
10854,4219,26,3,17.7,53.099999999999994
10855,4219,24,1,20.53,20.53
10856,4219,25,4,27.07,108.28
10857,4219,4,1,47.96,47.96
10858,4220,9,4,54.67,218.68
10859,4221,35,4,15.8,63.2
10860,4221,47,3,48.98,146.94
10861,4221,39,4,31.81,127.24
10862,4221,14,1,36.39,36.39
10863,4221,44,3,77.29,231.87
10864,4222,8,1,131.85,131.85
10865,4223,5,4,39.2,156.8
10866,4223,13,3,50.08,150.24
10867,4223,6,3,22.61,67.83
10868,4223,28,4,61.18,244.72
10869,4224,53,1,43.79,43.79
10870,4224,1,1,11.77,11.77
10871,4225,34,4,32.14,128.56
10872,4225,37,3,55.74,167.22
10873,4225,2,1,90.85,90.85
10874,4225,33,1,49.1,49.1
10875,4226,4,4,43.86,175.44
10876,4226,42,3,67.65,202.95000000000002
10877,4226,30,1,104.4,104.4
10878,4226,16,4,369.73,1478.92
10879,4227,1,2,12.43,24.86
10880,4227,8,3,116.06,348.18
10881,4227,20,3,14.4,43.2
10882,4227,5,2,39.39,78.78
10883,4227,14,1,35.48,35.48
10884,4228,6,2,21.3,42.6
10885,4228,41,1,50.34,50.34
10886,4229,9,3,52.79,158.37
10887,4230,31,4,186.54,746.16
10888,4230,16,2,384.67,769.34
10889,4230,21,2,81.0,162.0
10890,4231,51,1,39.04,39.04
10891,4232,50,3,15.84,47.519999999999996
10892,4232,51,3,40.04,120.12
10893,4232,38,1,75.35,75.35
10894,4233,51,2,40.56,81.12
10895,4233,16,4,386.12,1544.48
10896,4233,46,3,57.87,173.60999999999999
10897,4233,8,1,119.65,119.65
10898,4233,17,1,144.1,144.1
10899,4234,11,4,44.13,176.52
10900,4234,52,2,22.12,44.24
10901,4234,41,2,47.95,95.9
10902,4235,2,1,93.32,93.32
10903,4236,1,1,12.87,12.87
10904,4236,46,4,55.43,221.72
10905,4236,53,2,42.68,85.36
10906,4237,23,2,102.67,205.34
10907,4237,25,1,27.29,27.29
10908,4237,10,2,18.46,36.92
10909,4237,52,1,22.04,22.04
10910,4237,20,4,14.44,57.76
10911,4238,21,1,83.93,83.93
10912,4238,41,1,46.75,46.75
10913,4238,13,2,47.28,94.56
10914,4239,53,2,44.83,89.66
10915,4240,23,3,103.3,309.9
10916,4240,22,4,212.58,850.32
10917,4240,5,3,39.79,119.37
10918,4240,40,1,19.09,19.09
10919,4240,54,3,21.29,63.87
10920,4241,12,4,63.28,253.12
10921,4241,26,1,18.46,18.46
10922,4241,5,4,39.71,158.84
10923,4242,17,1,145.28,145.28
10924,4242,37,3,53.17,159.51
10925,4242,46,1,60.4,60.4
10926,4243,22,2,215.71,431.42
10927,4244,39,2,33.32,66.64
10928,4244,40,3,18.86,56.58
10929,4244,38,2,76.44,152.88
10930,4245,11,2,45.32,90.64
10931,4245,39,3,34.45,103.35000000000001
10932,4245,29,1,34.2,34.2
10933,4246,26,3,19.75,59.25
10934,4246,53,4,40.7,162.8
10935,4246,19,1,18.69,18.69
10936,4247,2,4,82.51,330.04
10937,4247,45,3,73.36,220.07999999999998
10938,4247,53,3,42.68,128.04
10939,4248,2,3,83.35,250.04999999999998
10940,4248,26,2,18.73,37.46
10941,4248,11,3,43.32,129.96
10942,4249,12,2,71.5,143.0
10943,4250,31,4,180.97,723.88
10944,4250,8,4,130.44,521.76
10945,4250,37,2,56.54,113.08
10946,4251,19,2,18.82,37.64
10947,4251,36,3,30.67,92.01
10948,4251,9,4,56.38,225.52
10949,4251,20,3,13.96,41.88
10950,4252,14,3,38.27,114.81
10951,4252,7,2,15.2,30.4
10952,4252,54,3,22.87,68.61
10953,4252,37,2,55.14,110.28
10954,4253,27,2,21.58,43.16
10955,4254,43,3,92.64,277.92
10956,4254,37,2,55.15,110.3
10957,4255,26,4,19.02,76.08
10958,4255,22,4,227.06,908.24
10959,4256,42,3,71.15,213.45000000000002
10960,4256,44,4,69.65,278.6
10961,4256,40,4,17.97,71.88
10962,4257,34,1,34.41,34.41
10963,4258,2,1,88.13,88.13
10964,4258,12,3,65.13,195.39
10965,4258,5,1,39.13,39.13
10966,4258,6,2,22.47,44.94
10967,4259,36,2,28.84,57.68
10968,4259,37,3,53.12,159.35999999999999
10969,4259,52,2,23.62,47.24
10970,4259,13,4,45.65,182.6
10971,4260,15,4,51.14,204.56
10972,4260,41,4,46.72,186.88
10973,4260,17,3,149.65,448.95000000000005
10974,4261,22,2,235.92,471.84
10975,4262,37,3,53.39,160.17000000000002
10976,4262,26,4,19.22,76.88
10977,4262,44,3,73.31,219.93
10978,4262,51,4,41.79,167.16
10979,4263,28,3,60.91,182.73
10980,4263,5,1,36.48,36.48
10981,4263,38,1,72.77,72.77
10982,4264,23,2,97.55,195.1
10983,4264,28,2,62.43,124.86
10984,4265,33,4,43.34,173.36
10985,4266,14,2,34.05,68.1
10986,4266,36,4,27.15,108.6
10987,4266,16,4,369.39,1477.56
10988,4266,43,1,88.67,88.67
10989,4266,6,2,23.94,47.88
10990,4267,40,4,17.9,71.6
10991,4268,10,3,19.62,58.86
10992,4269,35,1,14.82,14.82
10993,4269,30,1,90.96,90.96
10994,4269,18,1,72.12,72.12
10995,4270,54,1,21.56,21.56
10996,4270,11,4,41.7,166.8
10997,4271,4,1,44.06,44.06
10998,4271,24,4,21.27,85.08
10999,4272,40,3,17.75,53.25
11000,4272,47,2,48.44,96.88
11001,4273,48,3,91.05,273.15
11002,4273,16,3,401.35,1204.0500000000002
11003,4274,8,2,131.32,262.64
11004,4275,26,2,18.81,37.62
11005,4275,40,2,19.14,38.28
11006,4275,29,1,36.28,36.28
11007,4276,31,3,195.16,585.48
11008,4276,14,4,34.81,139.24
11009,4277,3,1,29.58,29.58
11010,4277,14,4,34.26,137.04
11011,4277,50,2,15.87,31.74
11012,4277,55,2,32.09,64.18
11013,4277,54,2,23.09,46.18
11014,4278,15,1,50.09,50.09
11015,4279,42,3,62.02,186.06
11016,4280,29,4,37.91,151.64
11017,4281,5,1,38.9,38.9
11018,4281,12,3,68.17,204.51
11019,4281,28,1,61.26,61.26
11020,4282,31,4,184.05,736.2
11021,4283,23,4,96.75,387.0
11022,4284,38,2,73.42,146.84
11023,4284,22,3,226.98,680.9399999999999
11024,4285,46,4,52.66,210.64
11025,4286,50,4,15.49,61.96
11026,4286,53,3,44.59,133.77
11027,4287,23,4,97.94,391.76
11028,4287,4,2,43.33,86.66
11029,4287,1,3,12.29,36.87
11030,4287,51,2,37.86,75.72
11031,4288,35,3,15.76,47.28
11032,4288,47,4,49.13,196.52
11033,4288,8,2,115.94,231.88
11034,4289,7,4,16.36,65.44
11035,4289,34,4,32.64,130.56
11036,4290,44,2,69.31,138.62
11037,4290,39,1,30.85,30.85
11038,4291,54,4,21.95,87.8
11039,4291,50,3,15.27,45.81
11040,4292,37,4,59.54,238.16
11041,4292,18,3,73.58,220.74
11042,4293,9,4,58.65,234.6
11043,4293,18,1,78.34,78.34
11044,4293,23,1,93.0,93.0
11045,4294,8,3,117.32,351.96
11046,4294,35,2,15.27,30.54
11047,4294,44,1,75.97,75.97
11048,4295,39,4,34.39,137.56
11049,4295,15,4,53.73,214.92
11050,4296,49,3,26.79,80.37
11051,4296,18,4,68.94,275.76
11052,4296,54,1,23.86,23.86
11053,4297,41,4,51.82,207.28
11054,4297,23,4,101.45,405.8
11055,4297,25,3,29.24,87.72
11056,4298,54,1,22.75,22.75
11057,4298,43,3,87.07,261.21
11058,4299,7,2,15.51,31.02
11059,4299,51,1,38.24,38.24
11060,4299,40,4,18.11,72.44
11061,4299,6,3,21.66,64.98
11062,4299,34,4,30.52,122.08
11063,4300,42,3,66.37,199.11
11064,4300,26,2,19.35,38.7
11065,4301,13,4,47.77,191.08
11066,4301,24,1,20.82,20.82
11067,4301,40,2,17.29,34.58
11068,4302,17,3,146.08,438.24
11069,4302,31,1,190.94,190.94
11070,4302,39,2,32.65,65.3
11071,4303,1,1,11.48,11.48
11072,4303,50,2,16.31,32.62
11073,4303,2,2,92.54,185.08
11074,4303,13,1,49.27,49.27
11075,4303,5,4,39.23,156.92
11076,4304,10,1,18.31,18.31
11077,4304,1,1,13.15,13.15
11078,4305,17,2,155.95,311.9
11079,4305,32,4,18.3,73.2
11080,4305,49,2,25.09,50.18
11081,4306,32,2,17.99,35.98
11082,4306,38,2,77.81,155.62
11083,4306,24,1,21.09,21.09
11084,4307,24,4,21.11,84.44
11085,4307,26,3,17.85,53.550000000000004
11086,4308,28,2,66.89,133.78
11087,4308,43,2,83.84,167.68
11088,4308,50,3,15.97,47.910000000000004
11089,4309,23,3,92.05,276.15
11090,4309,51,4,39.49,157.96
11091,4309,30,3,98.42,295.26
11092,4310,40,2,17.18,34.36
11093,4310,10,2,19.68,39.36
11094,4310,34,4,32.51,130.04
11095,4311,53,1,42.16,42.16
11096,4311,34,4,33.64,134.56
11097,4311,17,4,143.56,574.24
11098,4312,7,2,15.41,30.82
11099,4313,51,4,39.55,158.2
11100,4313,46,1,55.12,55.12
11101,4313,34,1,34.91,34.91
11102,4314,39,2,30.96,61.92
11103,4314,11,2,40.46,80.92
11104,4315,35,3,14.58,43.74
11105,4315,1,1,12.71,12.71
11106,4315,4,1,45.23,45.23
11107,4316,15,3,55.14,165.42000000000002
11108,4316,44,4,73.83,295.32
11109,4317,30,3,95.63,286.89
11110,4317,10,3,18.15,54.449999999999996
11111,4318,49,1,24.28,24.28
11112,4318,5,2,41.12,82.24
11113,4318,32,2,17.38,34.76
11114,4319,35,1,16.31,16.31
11115,4320,48,4,94.03,376.12
11116,4320,26,4,19.62,78.48
11117,4320,25,4,28.46,113.84
11118,4320,40,4,17.65,70.6
11119,4320,52,1,21.67,21.67
11120,4321,50,3,16.13,48.39
11121,4321,45,3,71.24,213.71999999999997
11122,4321,54,3,21.96,65.88
11123,4321,21,3,81.37,244.11
11124,4321,32,4,18.63,74.52
11125,4322,28,2,62.25,124.5
11126,4322,10,2,19.26,38.52
11127,4322,35,2,14.41,28.82
11128,4323,18,1,70.37,70.37
11129,4323,4,1,46.23,46.23
11130,4323,2,1,83.1,83.1
11131,4323,52,3,21.99,65.97
11132,4323,10,2,19.22,38.44
11133,4324,8,4,124.1,496.4
11134,4324,5,2,36.18,72.36
11135,4325,4,3,44.79,134.37
11136,4325,34,2,32.07,64.14
11137,4325,20,1,15.18,15.18
11138,4326,21,4,84.25,337.0
11139,4326,29,4,34.11,136.44
11140,4327,42,1,68.48,68.48
11141,4327,16,4,386.34,1545.36
11142,4327,30,4,94.4,377.6
11143,4327,48,4,102.79,411.16
11144,4327,50,2,14.95,29.9
11145,4328,53,3,44.06,132.18
11146,4328,32,1,19.68,19.68
11147,4328,27,3,23.38,70.14
11148,4329,17,4,140.75,563.0
11149,4330,26,2,17.14,34.28
11150,4330,12,3,70.8,212.39999999999998
11151,4330,1,3,12.13,36.39
11152,4331,52,1,21.73,21.73
11153,4332,28,3,59.21,177.63
11154,4332,12,3,70.28,210.84
11155,4332,24,4,21.3,85.2
11156,4333,11,4,41.43,165.72
11157,4333,51,1,40.36,40.36
11158,4333,19,2,17.77,35.54
11159,4334,30,4,93.1,372.4
11160,4334,17,4,149.49,597.96
11161,4334,54,1,21.11,21.11
11162,4334,40,2,18.51,37.02
11163,4335,29,4,34.28,137.12
11164,4335,30,1,93.49,93.49
11165,4335,46,2,55.21,110.42
11166,4336,2,2,85.05,170.1
11167,4337,48,1,103.98,103.98
11168,4337,22,2,241.47,482.94
11169,4338,1,1,12.03,12.03
11170,4338,27,2,23.09,46.18
11171,4338,43,2,83.92,167.84
11172,4338,38,4,69.5,278.0
11173,4339,54,1,23.79,23.79
11174,4339,34,3,34.01,102.03
11175,4340,27,2,22.66,45.32
11176,4340,21,4,83.35,333.4
11177,4340,51,4,36.39,145.56
11178,4341,39,4,31.67,126.68
11179,4341,1,1,12.48,12.48
11180,4341,13,4,47.41,189.64
11181,4342,25,4,29.7,118.8
11182,4342,16,1,408.69,408.69
11183,4342,31,1,195.61,195.61
11184,4343,37,1,60.41,60.41
11185,4343,31,1,189.97,189.97
11186,4344,27,3,23.71,71.13
11187,4345,13,3,47.77,143.31
11188,4345,22,2,211.68,423.36
11189,4345,12,1,66.13,66.13
11190,4346,23,3,102.85,308.54999999999995
11191,4346,46,3,58.89,176.67000000000002
11192,4346,24,3,21.45,64.35
11193,4347,44,3,73.45,220.35000000000002
11194,4347,22,1,209.29,209.29
11195,4348,16,4,371.24,1484.96
11196,4348,54,2,22.91,45.82
11197,4349,27,2,22.17,44.34
11198,4349,55,3,29.02,87.06
11199,4349,17,2,141.69,283.38
11200,4350,48,3,95.45,286.35
11201,4350,51,2,39.97,79.94
11202,4350,14,3,35.34,106.02000000000001
11203,4350,40,4,18.67,74.68
11204,4351,13,3,46.82,140.46
11205,4351,15,2,51.47,102.94
11206,4351,17,3,149.26,447.78
11207,4351,22,3,227.4,682.2
11208,4351,23,3,98.57,295.71
11209,4352,20,4,13.62,54.48
11210,4352,19,1,19.21,19.21
11211,4352,39,3,33.68,101.03999999999999
11212,4353,33,4,49.15,196.6
11213,4353,29,1,36.97,36.97
11214,4353,17,4,150.51,602.04
11215,4353,21,4,87.63,350.52
11216,4354,36,3,28.69,86.07000000000001
11217,4355,53,2,40.29,80.58
11218,4355,30,2,97.27,194.54
11219,4355,23,3,104.02,312.06
11220,4355,1,4,11.59,46.36
11221,4356,24,3,20.68,62.04
11222,4356,39,3,34.81,104.43
11223,4357,18,2,76.41,152.82
11224,4357,4,3,43.48,130.44
11225,4358,48,2,96.87,193.74
11226,4358,4,4,43.84,175.36
11227,4358,1,1,12.13,12.13
11228,4358,40,2,19.59,39.18
11229,4359,20,1,14.67,14.67
11230,4359,28,1,61.64,61.64
11231,4359,53,2,42.32,84.64
11232,4360,48,2,99.08,198.16
11233,4360,38,4,72.42,289.68
11234,4360,12,4,61.88,247.52
11235,4361,37,4,56.83,227.32
11236,4362,1,3,12.74,38.22
11237,4362,48,4,90.53,362.12
11238,4362,46,2,55.56,111.12
11239,4362,31,1,171.89,171.89
11240,4362,37,1,54.87,54.87
11241,4363,25,1,30.36,30.36
11242,4363,45,1,72.38,72.38
11243,4364,21,1,81.54,81.54
11244,4365,8,2,129.8,259.6
11245,4365,9,1,54.72,54.72
11246,4365,30,3,94.27,282.81
11247,4366,12,4,65.15,260.6
11248,4366,29,4,38.29,153.16
11249,4366,13,3,52.31,156.93
11250,4367,21,4,87.16,348.64
11251,4367,49,4,25.97,103.88
11252,4367,4,2,45.31,90.62
11253,4367,10,2,17.15,34.3
11254,4368,30,2,100.76,201.52
11255,4368,49,1,25.7,25.7
11256,4369,2,2,85.29,170.58
11257,4369,19,1,17.25,17.25
11258,4369,14,4,34.0,136.0
11259,4370,39,3,34.54,103.62
11260,4370,34,3,30.87,92.61
11261,4370,29,4,35.01,140.04
11262,4370,55,4,29.84,119.36
11263,4371,8,4,119.04,476.16
11264,4372,2,4,85.58,342.32
11265,4372,11,2,43.43,86.86
11266,4372,37,3,60.05,180.14999999999998
11267,4373,38,4,74.69,298.76
11268,4374,30,1,98.97,98.97
11269,4374,36,2,30.3,60.6
11270,4374,42,3,66.48,199.44
11271,4375,33,1,47.16,47.16
11272,4375,26,2,17.38,34.76
11273,4375,5,2,37.0,74.0
11274,4376,41,2,45.8,91.6
11275,4376,8,3,126.13,378.39
11276,4377,50,1,14.76,14.76
11277,4378,28,3,66.25,198.75
11278,4379,32,3,18.58,55.739999999999995
11279,4379,49,3,26.23,78.69
11280,4380,34,1,33.51,33.51
11281,4380,38,4,75.82,303.28
11282,4381,1,3,12.51,37.53
11283,4381,23,4,93.02,372.08
11284,4381,52,2,23.44,46.88
11285,4382,35,1,14.66,14.66
11286,4383,44,3,77.78,233.34
11287,4384,27,4,21.29,85.16
11288,4384,17,4,154.53,618.12
11289,4384,44,2,74.93,149.86
11290,4384,32,1,19.5,19.5
11291,4384,41,3,48.53,145.59
11292,4385,3,3,28.62,85.86
11293,4385,8,3,124.93,374.79
11294,4385,49,4,23.77,95.08
11295,4385,45,2,66.75,133.5
11296,4386,38,2,77.4,154.8
11297,4387,35,1,14.68,14.68
11298,4387,44,2,72.2,144.4
11299,4388,48,2,95.55,191.1
11300,4389,25,3,29.59,88.77
11301,4389,6,1,23.28,23.28
11302,4389,43,3,96.56,289.68
11303,4390,14,4,37.98,151.92
11304,4390,42,1,63.84,63.84
11305,4390,22,1,213.94,213.94
11306,4390,20,4,14.42,57.68
11307,4391,14,2,36.06,72.12
11308,4391,54,2,21.37,42.74
11309,4391,53,4,46.17,184.68
11310,4391,44,2,79.08,158.16
11311,4391,26,3,17.67,53.010000000000005
11312,4392,10,4,19.66,78.64
11313,4392,6,3,23.14,69.42
11314,4392,27,1,24.04,24.04
11315,4393,54,4,23.97,95.88
11316,4393,12,1,67.1,67.1
11317,4393,23,3,100.42,301.26
11318,4394,20,3,14.12,42.36
11319,4394,12,1,62.98,62.98
11320,4395,9,1,57.14,57.14
11321,4395,1,3,11.57,34.71
11322,4395,34,4,31.12,124.48
11323,4395,29,2,35.67,71.34
11324,4395,8,1,128.4,128.4
11325,4396,18,3,68.49,205.46999999999997
11326,4396,7,2,15.62,31.24
11327,4396,41,3,49.23,147.69
11328,4397,8,3,130.66,391.98
11329,4397,43,4,87.27,349.08
11330,4398,10,2,19.2,38.4
11331,4398,19,3,18.34,55.019999999999996
11332,4398,14,3,33.53,100.59
11333,4398,31,1,190.92,190.92
11334,4398,15,4,56.64,226.56
11335,4399,17,2,153.52,307.04
11336,4400,5,2,39.46,78.92
11337,4401,33,3,46.6,139.8
11338,4401,8,4,118.06,472.24
11339,4401,14,2,35.42,70.84
11340,4401,36,2,26.73,53.46
11341,4401,41,4,49.13,196.52
11342,4402,6,3,21.18,63.54
11343,4402,48,1,95.67,95.67
11344,4403,14,3,36.75,110.25
11345,4404,31,1,172.98,172.98
11346,4404,40,1,17.41,17.41
11347,4404,36,3,30.2,90.6
11348,4405,31,3,183.46,550.38
11349,4406,21,3,90.33,270.99
11350,4406,51,4,41.78,167.12
11351,4406,20,4,13.71,54.84
11352,4407,11,1,40.96,40.96
11353,4407,29,2,35.99,71.98
11354,4407,48,1,95.79,95.79
11355,4408,28,4,64.92,259.68
11356,4408,33,1,44.57,44.57
11357,4408,10,4,17.41,69.64
11358,4409,17,3,152.54,457.62
11359,4409,20,4,14.88,59.52
11360,4410,7,3,14.48,43.44
11361,4410,20,4,15.36,61.44
11362,4410,25,4,28.54,114.16
11363,4410,19,4,19.76,79.04
11364,4411,12,1,67.46,67.46
11365,4412,41,1,46.95,46.95
11366,4412,37,4,55.98,223.92
11367,4412,27,4,22.72,90.88
11368,4412,23,3,93.57,280.71
11369,4412,24,3,20.85,62.550000000000004
11370,4413,29,3,34.58,103.74
11371,4413,48,4,97.56,390.24
11372,4413,13,1,49.65,49.65
11373,4414,36,2,27.47,54.94
11374,4414,27,1,22.94,22.94
11375,4415,55,3,29.37,88.11
11376,4416,37,4,55.01,220.04
11377,4416,45,3,72.19,216.57
11378,4416,3,4,27.36,109.44
11379,4416,26,4,19.0,76.0
11380,4416,36,3,27.65,82.94999999999999
11381,4417,27,3,21.59,64.77
11382,4417,50,2,14.4,28.8
11383,4417,53,2,44.46,88.92
11384,4417,51,2,41.59,83.18
11385,4418,55,3,29.15,87.44999999999999
11386,4418,19,4,19.15,76.6
11387,4418,34,1,34.65,34.65
11388,4419,24,3,19.06,57.17999999999999
11389,4419,23,1,97.29,97.29
11390,4419,6,1,21.92,21.92
11391,4420,42,3,66.49,199.46999999999997
11392,4420,41,1,48.61,48.61
11393,4420,48,3,104.15,312.45000000000005
11394,4420,37,3,57.11,171.32999999999998
11395,4421,43,1,84.65,84.65
11396,4421,10,1,19.63,19.63
11397,4421,25,2,30.54,61.08
11398,4421,12,3,64.46,193.38
11399,4422,17,1,140.68,140.68
11400,4422,38,4,77.34,309.36
11401,4422,11,3,40.63,121.89000000000001
11402,4422,33,2,43.2,86.4
11403,4422,32,3,18.66,55.980000000000004
11404,4423,23,4,99.35,397.4
11405,4424,53,3,43.82,131.46
11406,4424,46,1,55.36,55.36
11407,4425,24,2,19.39,38.78
11408,4425,54,3,23.23,69.69
11409,4426,36,2,27.26,54.52
11410,4426,48,1,94.1,94.1
11411,4426,6,1,24.04,24.04
11412,4427,53,3,44.09,132.27
11413,4428,7,4,16.5,66.0
11414,4428,5,1,36.61,36.61
11415,4429,27,4,23.86,95.44
11416,4429,36,2,29.76,59.52
11417,4429,29,2,37.84,75.68
11418,4429,50,2,15.31,30.62
11419,4430,18,4,69.87,279.48
11420,4431,12,4,64.23,256.92
11421,4431,31,4,191.35,765.4
11422,4432,36,1,29.52,29.52
11423,4433,24,4,20.52,82.08
11424,4433,17,4,150.06,600.24
11425,4434,43,1,85.06,85.06
11426,4435,32,3,17.14,51.42
11427,4435,30,4,93.66,374.64
11428,4435,44,4,76.51,306.04
11429,4435,50,1,14.54,14.54
11430,4435,21,2,81.96,163.92
11431,4436,12,2,69.77,139.54
11432,4436,40,1,19.64,19.64
11433,4436,9,3,56.32,168.96
11434,4437,55,3,31.21,93.63
11435,4438,39,2,34.99,69.98
11436,4438,36,3,28.23,84.69
11437,4438,18,3,76.71,230.13
11438,4438,32,3,17.78,53.34
11439,4438,41,1,47.15,47.15
11440,4439,27,4,22.04,88.16
11441,4439,35,4,14.58,58.32
11442,4440,48,2,101.87,203.74
11443,4440,2,4,87.47,349.88
11444,4441,32,3,17.7,53.099999999999994
11445,4441,21,2,89.46,178.92
11446,4442,37,1,57.19,57.19
11447,4442,9,1,55.27,55.27
11448,4443,42,2,67.95,135.9
11449,4443,54,3,20.97,62.91
11450,4443,1,4,11.51,46.04
11451,4444,38,4,76.12,304.48
11452,4444,6,3,22.11,66.33
11453,4445,52,4,20.95,83.8
11454,4445,20,3,15.03,45.089999999999996
11455,4446,10,1,18.07,18.07
11456,4447,47,4,42.97,171.88
11457,4448,31,4,174.99,699.96
11458,4448,13,3,52.24,156.72
11459,4448,44,4,74.17,296.68
11460,4449,4,1,47.35,47.35
11461,4449,48,4,102.47,409.88
11462,4449,46,1,56.9,56.9
11463,4449,20,2,15.32,30.64
11464,4450,23,4,91.84,367.36
11465,4450,47,4,44.9,179.6
11466,4450,11,3,41.79,125.37
11467,4451,23,2,100.68,201.36
11468,4452,3,4,30.47,121.88
11469,4452,10,1,19.02,19.02
11470,4452,14,3,34.4,103.19999999999999
11471,4453,10,3,18.44,55.32000000000001
